Trip_ID,policyholder_id,vin,Start_Time,End_Time,Start_Location_Lat,Start_Location_Lon,Time_of_Day_Category,Duration_Min,Distance_Miles,Peak_High_Speed,Average_Speed,Peak_Low_Speed,Max_Speed_Limit_Exceeded,Sudden_Braking_Count,Rapid_Acceleration_Count,Harsh_Cornering_Count,Speeding_Incidents,Safety_Score,Braking_Index,Acceleration_Index,Trip_Risk_Level
54_109292_POL4052_1533556920_0005,54,107HGBH41JXMN109292,8/6/2018 12:02,8/6/2018 12:09,28.343905,-96.246583,Afternoon,7.97,6.05,63.15,45.56,17.97,3.39,2,0,0,1,97.2,0.26,0.15,Low
54_109292_POL4054_1608302280_0006,54,107HGBH41JXMN109292,12/18/2020 14:38,12/18/2020 15:01,35.097272,-109.213844,Afternoon,23.76,17.13,56.17,43.26,13.86,2.37,0,2,2,2,93.23,0.13,0.17,Low
54_109292_POL4054_1592946840_0007,54,107HGBH41JXMN109292,6/23/2020 21:14,6/23/2020 22:02,26.416889,-88.796326,Night,48.9,25.31,61.39,31.05,7.24,2.27,2,1,2,0,85.25,0.15,0.1,Low
54_109292_POL4054_1583986980_0008,54,107HGBH41JXMN109292,3/12/2020 4:23,3/12/2020 4:37,34.580487,-111.528978,Night,14.57,9.94,59.04,40.95,10.4,2.29,0,2,0,0,93.88,0.25,0.17,Low
54_109292_POL4054_1599094680_0009,54,107HGBH41JXMN109292,9/3/2020 0:58,9/3/2020 1:10,29.183193,-70.643857,Night,12.06,8.93,64.52,44.45,10.22,3.16,2,1,2,1,97.83,0.14,0.27,Low
54_109292_POL4054_1582788780_0010,54,107HGBH41JXMN109292,2/27/2020 7:33,2/27/2020 8:11,31.570578,-123.95729,Morning,38.3,29.87,64.94,46.79,5.41,2.21,0,1,2,0,91.57,0.11,0.17,Low
54_109293_POL4053_1573703520_0001,54,108HGBH41JXMN109293,11/14/2019 3:52,11/14/2019 4:19,33.612772,-94.110491,Night,27.57,21.25,57.66,46.25,7.59,4.16,0,1,2,2,90.29,0.27,0.18,Low
54_109293_POL4053_1549990800_0002,54,108HGBH41JXMN109293,2/12/2019 17:00,2/12/2019 17:36,40.503253,-109.37183,Evening,36.07,27.95,63.78,46.49,6.28,4.64,3,1,0,1,88.17,0.28,0.1,Low
54_109293_POL4053_1568070240_0003,54,108HGBH41JXMN109293,9/9/2019 23:04,9/9/2019 23:24,35.898017,-96.947981,Night,20.92,16.56,64.38,47.49,13.19,0.54,2,2,0,2,85.56,0.15,0.14,Low
54_109293_POL4053_1555321200_0004,54,108HGBH41JXMN109293,4/15/2019 9:40,4/15/2019 10:07,42.676295,-92.697392,Morning,27.82,14.22,60.67,30.66,19.79,4.95,0,1,0,2,81.14,0.26,0.21,Low
8_109200_POL2024_1586387640_0004,8,15HGBH41JXMN109200,4/8/2020 23:14,4/9/2020 0:00,40.401051,-65.64197,Night,46,34.85,78.38,45.46,4.79,14.56,7,5,3,3,56.94,0.59,0.52,Medium
8_109200_POL2024_1586123760_0005,8,15HGBH41JXMN109200,4/5/2020 21:56,4/5/2020 22:32,45.123786,-117.53027,Night,36.48,30.52,76.12,50.19,19.1,13.45,5,5,3,5,68.6,0.48,0.4,Medium
8_109200_POL2024_1564951680_0006,8,15HGBH41JXMN109200,8/4/2019 20:48,8/4/2019 21:07,42.952654,-88.612679,Evening,19.3,18.87,65.68,58.65,8.43,6.46,5,7,6,5,72.41,0.64,0.47,Medium
8_109201_POL2023_1519562100_0001,8,16HGBH41JXMN109201,2/25/2018 12:35,2/25/2018 13:06,33.460042,-79.867599,Afternoon,31.28,27.74,78.61,53.21,6.45,7.48,5,4,4,2,73.79,0.54,0.51,Medium
8_109201_POL2023_1492571220_0002,8,16HGBH41JXMN109201,4/19/2017 3:07,4/19/2017 3:48,35.001837,-113.126761,Night,41.1,39.94,71.65,58.31,12.14,6.87,3,2,4,6,62.18,0.41,0.4,Medium
8_109201_POL2023_1521954420_0003,8,16HGBH41JXMN109201,3/25/2018 5:07,3/25/2018 5:56,30.434157,-116.372735,Morning,49.91,44.79,74.94,53.85,3.36,11.61,7,3,3,5,74.47,0.55,0.49,Medium
8_109201_POL2023_1498107540_0004,8,16HGBH41JXMN109201,6/22/2017 4:59,6/22/2017 5:41,33.475162,-69.031842,Night,42.21,35.6,76.45,50.6,3.37,10.46,5,5,3,6,55.65,0.38,0.48,Medium
8_109201_POL2023_1501453320_0005,8,16HGBH41JXMN109201,7/30/2017 22:22,7/30/2017 22:42,46.608584,-89.259763,Night,20.79,19.92,77.52,57.48,19.43,10.82,7,5,3,2,71.72,0.52,0.35,Medium
9_109202_POL2025_1445483760_0001,9,17HGBH41JXMN109202,10/22/2015 3:16,10/22/2015 3:23,45.175471,-93.160729,Night,7.05,5.21,64.72,44.33,4.51,0.64,0,0,2,1,84.54,0.14,0.14,Low
9_109202_POL2025_1452423420_0002,9,17HGBH41JXMN109202,1/10/2016 10:57,1/10/2016 11:45,43.760683,-95.634846,Morning,48.84,39.06,64.61,47.98,12.93,2.7,1,0,2,2,85.99,0.16,0.14,Low
9_109202_POL2025_1427337960_0003,9,17HGBH41JXMN109202,3/26/2015 2:46,3/26/2015 2:54,35.356852,-89.781452,Night,8.75,4.82,48.36,33.06,13.4,0.45,2,0,2,2,90.91,0.11,0.24,Low
9_109202_POL2025_1454292360_0004,9,17HGBH41JXMN109202,2/1/2016 2:06,2/1/2016 2:43,33.8803,-122.974292,Night,37.99,27.8,48.35,43.9,1.29,4.96,3,1,1,1,90.22,0.26,0.16,Low
9_109202_POL2025_1447523820_0005,9,17HGBH41JXMN109202,11/14/2015 17:57,11/14/2015 18:10,47.390947,-102.744234,Evening,13.79,8.34,54.77,36.29,15.35,1.13,1,0,1,2,94.15,0.11,0.22,Low
9_109202_POL2027_1528347960_0006,9,17HGBH41JXMN109202,6/7/2018 5:06,6/7/2018 5:19,40.748239,-72.030197,Morning,13.56,11.28,49.92,49.92,16.62,1.35,0,1,0,2,96.23,0.23,0.1,Low
9_109202_POL2027_1527775980_0007,9,17HGBH41JXMN109202,5/31/2018 14:13,5/31/2018 14:20,29.297859,-90.405229,Afternoon,7.95,5.7,61.85,43.03,4.26,2.83,0,2,1,1,96.82,0.17,0.23,Low
9_109202_POL2027_1527121740_0008,9,17HGBH41JXMN109202,5/24/2018 0:29,5/24/2018 1:27,40.158413,-116.613217,Night,58.09,32.91,56.2,33.99,0.04,1.45,0,0,0,0,91.12,0.26,0.11,Low
9_109202_POL2027_1542569280_0009,9,17HGBH41JXMN109202,11/18/2018 19:28,11/18/2018 19:53,32.043767,-72.442569,Evening,25.68,19.25,48.28,44.97,12.56,0.89,3,1,2,0,82.18,0.26,0.11,Low
9_109202_POL2027_1548767940_0010,9,17HGBH41JXMN109202,1/29/2019 13:19,1/29/2019 14:05,42.198485,-81.516646,Afternoon,46.3,27.26,49.53,35.32,0.85,4.76,0,2,2,1,92.46,0.1,0.11,Low
9_109203_POL2026_1481167740_0001,9,18HGBH41JXMN109203,12/8/2016 3:29,12/8/2016 4:16,41.822806,-110.569884,Night,47.65,25.22,51.6,31.76,5.43,2.71,2,0,0,0,81.96,0.1,0.24,Low
9_109203_POL2026_1469510940_0002,9,18HGBH41JXMN109203,7/26/2016 5:29,7/26/2016 6:20,35.237616,-99.328406,Morning,51.28,39.62,48.81,46.36,9.57,4.36,3,1,0,2,96.11,0.13,0.24,Low
9_109203_POL2026_1484278200_0003,9,18HGBH41JXMN109203,1/13/2017 3:30,1/13/2017 4:19,43.466027,-76.555148,Night,49.71,32.38,57.15,39.08,7.43,4.28,2,2,0,2,92.12,0.25,0.27,Low
9_109203_POL2026_1464983100_0004,9,18HGBH41JXMN109203,6/3/2016 19:45,6/3/2016 19:57,37.842281,-73.289233,Evening,12.84,7.77,63.01,36.3,8.51,2.22,0,0,0,1,86.48,0.16,0.28,Low
10_109204_POL2028_1505764500_0001,10,19HGBH41JXMN109204,9/18/2017 19:55,9/18/2017 20:18,34.765735,-95.802369,Evening,23.16,24.3,108.54,62.95,8.17,17.99,9,14,10,9,43.45,0.84,0.78,High
10_109204_POL2028_1507607940_0002,10,19HGBH41JXMN109204,10/10/2017 3:59,10/10/2017 4:28,29.105537,-74.007044,Night,29.46,28.38,85.32,57.8,5.02,39.04,10,17,9,10,48.16,0.81,0.71,High
10_109204_POL2028_1492190460_0003,10,19HGBH41JXMN109204,4/14/2017 17:21,4/14/2017 18:18,46.486996,-116.786452,Evening,57.6,64.41,97.23,67.09,16.57,28.32,19,15,5,12,31.39,0.83,0.83,High
10_109204_POL2030_1596603420_0004,10,19HGBH41JXMN109204,8/5/2020 4:57,8/5/2020 5:45,47.432595,-121.77646,Night,48.48,51.74,88.75,64.03,18.32,29.89,12,12,10,10,20.66,0.92,0.9,High
10_109204_POL2030_1581118260_0005,10,19HGBH41JXMN109204,2/7/2020 23:31,2/7/2020 23:48,42.384575,-88.071728,Night,17.65,21.42,98.33,72.81,14.81,33.94,17,10,10,12,27.38,0.83,0.81,High
10_109204_POL2030_1581041160_0006,10,19HGBH41JXMN109204,2/7/2020 2:06,2/7/2020 2:47,27.418346,-110.241986,Night,41.21,43.35,98.15,63.12,13.9,32.88,18,12,9,11,33.64,0.91,0.74,High
10_109204_POL2030_1597039260_0007,10,19HGBH41JXMN109204,8/10/2020 6:01,8/10/2020 6:19,32.843116,-66.725638,Morning,18.67,22.39,86.95,71.95,5.88,28.58,18,8,12,11,23.79,0.85,0.72,High
10_109205_POL2029_1526913240_0001,10,20HGBH41JXMN109205,5/21/2018 14:34,5/21/2018 15:06,35.315279,-94.359339,Afternoon,32.54,40.23,88.43,74.18,9.09,27.42,17,13,12,5,20.52,0.79,0.74,High
10_109205_POL2029_1530569700_0002,10,20HGBH41JXMN109205,7/2/2018 22:15,7/2/2018 22:21,46.4799,-115.578667,Night,6.57,7.58,96.18,69.19,5.18,24.92,17,14,14,7,30.93,0.77,0.78,High
10_109205_POL2029_1521581640_0003,10,20HGBH41JXMN109205,3/20/2018 21:34,3/20/2018 21:51,42.72637,-84.200948,Night,17.06,16.23,91.14,57.08,13.14,38.45,12,12,11,13,46.77,0.7,0.9,High
10_109205_POL2029_1540677000_0004,10,20HGBH41JXMN109205,10/27/2018 21:50,10/27/2018 22:23,47.365558,-117.068603,Night,33.78,38.36,97.28,68.13,17.81,29.76,11,9,9,12,28.6,0.74,0.86,High
51_109286_POL4041_1464255900_0001,51,101HGBH41JXMN109286,5/26/2016 9:45,5/26/2016 10:03,42.864587,-84.690178,Morning,18.98,9.76,48.49,30.84,14.38,4.86,1,0,2,2,98.68,0.24,0.27,Low
51_109286_POL4041_1462606980_0002,51,101HGBH41JXMN109286,5/7/2016 7:43,5/7/2016 8:10,28.611322,-80.200475,Morning,27.78,19.26,60.13,41.6,9.32,4.33,1,2,0,0,99.54,0.18,0.21,Low
51_109286_POL4041_1456353600_0003,51,101HGBH41JXMN109286,2/24/2016 22:40,2/24/2016 23:18,25.54869,-98.911662,Night,38.07,30.7,46.51,48.38,15.66,2.39,2,0,1,0,93.42,0.23,0.19,Low
51_109286_POL4041_1476357240_0004,51,101HGBH41JXMN109286,10/13/2016 11:14,10/13/2016 11:48,34.880995,-77.244495,Morning,34.02,20.67,56.06,36.46,17.04,1.45,0,0,1,0,91.72,0.24,0.14,Low
51_109286_POL4041_1479616200_0005,51,101HGBH41JXMN109286,11/20/2016 4:30,11/20/2016 4:59,30.164587,-106.226308,Night,29.31,18.73,45.64,38.35,3.02,3.01,1,2,0,2,87.38,0.26,0.27,Low
6_109197_POL2017_1516672800_0001,6,12HGBH41JXMN109197,1/23/2018 2:00,1/23/2018 2:45,26.614778,-82.738509,Night,45.42,35.25,60.18,46.56,16.44,4.93,2,1,0,2,92.04,0.25,0.13,Low
6_109197_POL2017_1523017200_0002,6,12HGBH41JXMN109197,4/6/2018 12:20,4/6/2018 12:25,38.736398,-113.029598,Afternoon,5.52,3.33,54.2,36.22,10.1,2.72,3,2,1,2,80.07,0.28,0.26,Low
6_109197_POL2017_1522298340_0003,6,12HGBH41JXMN109197,3/29/2018 4:39,3/29/2018 5:33,47.003827,-88.424645,Night,54.75,44.29,57.17,48.54,2.26,3.56,2,2,0,1,85.66,0.18,0.28,Low
6_109197_POL2017_1509327660_0004,6,12HGBH41JXMN109197,10/30/2017 1:41,10/30/2017 2:03,47.267367,-77.45599,Night,22.84,13.22,63.38,34.72,16.06,2.21,2,0,2,1,95.49,0.1,0.23,Low
6_109197_POL2017_1507078200_0005,6,12HGBH41JXMN109197,10/4/2017 0:50,10/4/2017 0:58,41.566147,-95.974947,Night,8.97,4.9,54.85,32.77,12.78,2.33,2,0,1,0,98.52,0.16,0.24,Low
7_109198_POL2019_1462874220_0001,7,13HGBH41JXMN109198,5/10/2016 9:57,5/10/2016 10:19,28.250029,-106.403684,Morning,22.8,22.84,89.17,60.1,9.27,15.55,17,7,8,8,31.68,0.79,0.92,High
7_109198_POL2019_1462466580_0002,7,13HGBH41JXMN109198,5/5/2016 16:43,5/5/2016 17:11,47.896051,-76.955644,Afternoon,28.67,28.43,81.05,59.5,1.79,20.85,15,11,6,13,47.52,0.77,0.89,High
7_109198_POL2019_1462591200_0003,7,13HGBH41JXMN109198,5/7/2016 3:20,5/7/2016 3:38,36.840166,-79.287946,Night,18.81,22.74,96.55,72.52,4.84,28.88,14,14,6,7,32.52,0.86,0.72,High
7_109198_POL2019_1461056520_0004,7,13HGBH41JXMN109198,4/19/2016 9:02,4/19/2016 9:23,26.676904,-113.572868,Morning,21.46,20.87,96.85,58.34,4.91,29.01,15,6,9,10,35.49,0.78,0.83,High
7_109198_POL2019_1464064740_0005,7,13HGBH41JXMN109198,5/24/2016 4:39,5/24/2016 5:12,30.543373,-85.7065,Night,33.5,36.84,89.38,65.99,2.19,22.35,10,18,15,5,37.23,0.7,0.9,High
7_109198_POL2021_1564415220_0006,7,13HGBH41JXMN109198,7/29/2019 15:47,7/29/2019 16:23,46.956531,-89.942752,Afternoon,36.88,34.21,109.46,55.66,7.49,26.77,16,13,6,14,36.99,0.79,0.92,High
7_109198_POL2021_1534669140_0007,7,13HGBH41JXMN109198,8/19/2018 8:59,8/19/2018 9:56,34.99864,-100.676921,Morning,57.63,69.64,99.44,72.5,14.57,17.61,14,9,12,15,37.19,0.88,0.92,High
7_109199_POL2020_1488594960_0001,7,14HGBH41JXMN109199,3/4/2017 2:36,3/4/2017 3:31,33.056832,-106.114851,Night,55.4,61.23,89.89,66.31,10.1,37.1,11,17,15,5,26.8,0.81,0.88,High
7_109199_POL2020_1481852100_0002,7,14HGBH41JXMN109199,12/16/2016 1:35,12/16/2016 1:55,30.018973,-116.317981,Night,20.69,23.12,93.09,67.04,13.85,15.43,10,13,9,13,24.86,0.82,0.84,High
7_109199_POL2020_1472050080_0003,7,14HGBH41JXMN109199,8/24/2016 14:48,8/24/2016 14:55,37.284163,-101.919123,Afternoon,7.22,6.99,97.36,58.08,14.62,39.06,11,12,8,10,42.43,0.83,0.8,High
8_109200_POL2022_1481814960_0001,8,15HGBH41JXMN109200,12/15/2016 15:16,12/15/2016 15:30,44.536156,-100.561557,Afternoon,14.65,12.46,76.03,51.03,1.94,8.58,8,5,5,4,64.18,0.65,0.38,Medium
8_109200_POL2022_1478133300_0002,8,15HGBH41JXMN109200,11/3/2016 0:35,11/3/2016 1:13,29.832953,-72.990161,Night,38.94,38.23,72.71,58.9,18.69,8.5,5,2,3,3,73.95,0.46,0.54,Medium
8_109200_POL2022_1463359560_0003,8,15HGBH41JXMN109200,5/16/2016 0:46,5/16/2016 1:44,27.996592,-97.436299,Night,58.36,46.11,78.04,47.41,1.71,11.9,4,3,5,2,57.74,0.36,0.53,Medium
5_109195_POL2014_1564443060_0001,5,10HGBH41JXMN109195,7/29/2019 23:31,7/30/2019 0:16,29.894795,-113.129682,Night,45.23,43.74,67.66,58.02,7.27,9.33,4,3,2,2,70.44,0.59,0.39,Medium
5_109195_POL2014_1554274920_0002,5,10HGBH41JXMN109195,4/3/2019 7:02,4/3/2019 7:47,32.324609,-121.139246,Morning,45.12,34.97,76.32,46.5,15.34,14.62,8,5,6,5,69.16,0.39,0.47,Medium
5_109194_POL2013_1528095960_0001,5,9HGBH41JXMN109194,6/4/2018 7:06,6/4/2018 8:00,37.762947,-77.572488,Morning,54.4,48.1,71.14,53.05,6.41,12.99,3,4,6,6,59.37,0.59,0.43,Medium
5_109194_POL2013_1510852500_0002,5,9HGBH41JXMN109194,11/16/2017 17:15,11/16/2017 17:30,47.62636,-118.926657,Evening,15.19,11.67,67.27,46.11,7.71,12.38,4,7,6,3,67.12,0.37,0.35,Medium
5_109194_POL2013_1533630120_0003,5,9HGBH41JXMN109194,8/7/2018 8:22,8/7/2018 8:43,40.972217,-84.39446,Morning,21.24,18.18,69.07,51.37,2.67,9.58,5,2,6,5,73.92,0.53,0.53,Medium
5_109194_POL2013_1526712240_0004,5,9HGBH41JXMN109194,5/19/2018 6:44,5/19/2018 7:02,28.847382,-88.480745,Morning,18.27,17.38,77.67,57.09,14.84,8.19,5,2,5,5,57.85,0.41,0.36,Medium
5_109194_POL2015_1627511340_0005,5,9HGBH41JXMN109194,7/28/2021 22:29,7/28/2021 23:06,26.785259,-87.067961,Night,37.98,32.81,65.69,51.84,4.61,5.58,7,2,3,2,56.64,0.58,0.54,Medium
5_109194_POL2015_1624337760_0006,5,9HGBH41JXMN109194,6/22/2021 4:56,6/22/2021 5:36,35.755556,-89.778776,Night,40.92,40.39,72.84,59.23,17,8.9,7,2,3,3,72.35,0.42,0.51,Medium
5_109194_POL2015_1631160060_0007,5,9HGBH41JXMN109194,9/9/2021 4:01,9/9/2021 4:07,38.455534,-69.783153,Night,6.96,5.39,76.88,46.48,6.39,11.73,6,5,2,5,55.12,0.62,0.46,Medium
5_109194_POL2015_1619119320_0008,5,9HGBH41JXMN109194,4/22/2021 19:22,4/22/2021 20:18,43.766329,-100.086364,Evening,56.17,52.43,65.41,56.01,8.39,12.69,7,7,6,5,64.59,0.47,0.54,Medium
6_109196_POL2016_1481998980_0001,6,11HGBH41JXMN109196,12/17/2016 18:23,12/17/2016 19:11,39.344792,-111.882344,Evening,48.74,38.16,62.16,46.98,5.7,2.5,1,0,1,1,89.62,0.29,0.11,Low
6_109196_POL2016_1466613360_0002,6,11HGBH41JXMN109196,6/22/2016 16:36,6/22/2016 17:25,37.137795,-101.335346,Afternoon,49.43,28.35,53.42,34.41,17.54,4.26,2,2,0,2,94.39,0.19,0.26,Low
6_109196_POL2016_1470526620_0003,6,11HGBH41JXMN109196,8/6/2016 23:37,8/7/2016 0:22,36.17038,-78.67951,Night,45.14,34.9,54.06,46.39,2.49,1.49,1,0,0,2,81.24,0.24,0.2,Low
6_109196_POL2016_1482522660_0004,6,11HGBH41JXMN109196,12/23/2016 19:51,12/23/2016 20:11,40.953528,-89.203368,Evening,20.56,13.4,47.25,39.11,5.02,2.64,1,0,0,0,80.64,0.19,0.29,Low
6_109196_POL2018_1577426940_0005,6,11HGBH41JXMN109196,12/27/2019 6:09,12/27/2019 6:21,33.88749,-70.530832,Morning,12.21,7.91,64.94,38.86,8.44,3.61,0,1,0,0,82.77,0.21,0.14,Low
6_109196_POL2018_1578896520_0006,6,11HGBH41JXMN109196,1/13/2020 6:22,1/13/2020 6:42,29.910078,-77.723218,Morning,20.61,12.9,52.96,37.56,6.36,4.33,1,1,2,0,93.01,0.17,0.22,Low
6_109196_POL2018_1557966600_0007,6,11HGBH41JXMN109196,5/16/2019 0:30,5/16/2019 1:00,37.815744,-123.649984,Night,30.28,23.27,63.07,46.11,11.15,3.38,1,2,2,0,92.63,0.12,0.29,Low
6_109196_POL2018_1563185940_0008,6,11HGBH41JXMN109196,7/15/2019 10:19,7/15/2019 11:14,33.632666,-121.763518,Morning,55.26,36,61.87,39.09,12.81,1.91,2,2,0,0,91.21,0.28,0.26,Low
6_109196_POL2018_1569869220_0009,6,11HGBH41JXMN109196,9/30/2019 18:47,9/30/2019 18:53,33.394198,-84.687865,Evening,6.91,5.04,55.9,43.76,6.07,2.57,3,0,1,1,82.72,0.25,0.29,Low
3_109191_POL4030_1757184660_0021,3,6HGBH41JXMN109191,9/6/2025 18:51,9/6/2025 19:09,42.583786,-97.161915,Evening,18.24,11.26,62.02,37.03,10.45,2.19,1,2,1,2,95.17,0.23,0.29,Low
3_109191_POL4030_1754287680_0022,3,6HGBH41JXMN109191,8/4/2025 6:08,8/4/2025 6:25,35.459685,-92.20176,Morning,17.91,11.39,52.07,38.15,5.87,0.92,3,1,1,2,82.83,0.21,0.23,Low
3_109191_POL4030_1748491140_0023,3,6HGBH41JXMN109191,5/29/2025 3:59,5/29/2025 4:57,33.266695,-119.913089,Night,58.01,39.21,55.08,40.56,9.01,3.98,0,1,0,1,84.96,0.22,0.21,Low
4_109192_POL2010_1457890980_0001,4,7HGBH41JXMN109192,3/13/2016 17:43,3/13/2016 18:29,26.573853,-100.880196,Evening,46.06,42.83,81.18,55.79,2.13,23.12,12,10,15,14,33.6,0.77,0.8,High
4_109192_POL2010_1440296400_0002,4,7HGBH41JXMN109192,8/23/2015 2:20,8/23/2015 2:29,39.369345,-121.766635,Night,9.76,9.5,93.02,58.41,2.59,23.29,15,16,8,12,38.58,0.9,0.94,High
4_109192_POL2010_1459586760_0003,4,7HGBH41JXMN109192,4/2/2016 8:46,4/2/2016 9:29,35.70945,-102.440065,Morning,43.57,48.26,104.96,66.46,18.21,37.82,18,9,8,9,41.06,0.82,0.83,High
4_109192_POL2010_1440042300_0004,4,7HGBH41JXMN109192,8/20/2015 3:45,8/20/2015 4:37,42.636231,-91.970177,Night,52.92,61.73,99.03,69.99,6.14,22.64,15,11,5,12,42.58,0.88,0.71,High
4_109192_POL2010_1461151800_0005,4,7HGBH41JXMN109192,4/20/2016 11:30,4/20/2016 12:18,34.411306,-109.007685,Morning,48.27,55.63,100.29,69.15,4.73,20.34,9,18,14,12,43.56,0.95,0.82,High
4_109192_POL4031_1482709200_0006,4,7HGBH41JXMN109192,12/25/2016 23:40,12/26/2016 0:09,25.777798,-80.135824,Night,29.14,31.56,101.53,64.98,3.77,31.29,18,9,14,12,25.55,0.84,0.93,High
4_109192_POL4031_1456493460_0007,4,7HGBH41JXMN109192,2/26/2016 13:31,2/26/2016 14:22,30.556369,-98.476439,Afternoon,51.3,60.92,96.39,71.25,13.1,31.63,13,17,7,9,31.26,0.86,0.95,High
4_109192_POL4033_1534265880_0008,4,7HGBH41JXMN109192,8/14/2018 16:58,8/14/2018 17:46,35.946681,-95.156445,Afternoon,48.37,60.45,103.43,74.98,2.03,39.56,12,12,15,14,36.51,0.95,0.88,High
4_109192_POL4033_1515442560_0009,4,7HGBH41JXMN109192,1/8/2018 20:16,1/8/2018 20:25,36.147637,-68.247194,Evening,9.58,10.98,97.3,68.79,11.34,36.61,8,12,8,7,33.92,0.82,0.84,High
4_109192_POL4033_1521544020_0010,4,7HGBH41JXMN109192,3/20/2018 11:07,3/20/2018 12:02,34.243265,-71.169442,Morning,55.78,55.64,85.7,59.85,5.74,33.53,11,6,11,11,47.95,0.94,0.93,High
4_109192_POL4033_1523506380_0011,4,7HGBH41JXMN109192,4/12/2018 4:13,4/12/2018 4:53,36.352117,-105.494989,Night,40.46,38.18,86.32,56.62,15.67,23.84,16,17,15,14,43.21,0.75,0.89,High
4_109192_POL2012_1559169540_0012,4,7HGBH41JXMN109192,5/29/2019 22:39,5/29/2019 23:19,34.107828,-120.574401,Night,40.85,48.77,93.07,71.64,0.26,33.34,10,14,6,7,20.12,0.94,0.94,High
4_109192_POL2012_1556112060_0013,4,7HGBH41JXMN109192,4/24/2019 13:21,4/24/2019 14:06,30.73659,-101.792416,Afternoon,45.51,41.74,99.07,55.03,10.27,18.96,19,15,13,14,45.27,0.75,0.91,High
4_109192_POL4035_1581842460_0014,4,7HGBH41JXMN109192,2/16/2020 8:41,2/16/2020 9:33,29.508396,-109.710336,Morning,52.35,57.65,97.09,66.07,16.24,31.72,19,15,13,13,36.86,0.82,0.72,High
4_109192_POL4035_1585093920_0015,4,7HGBH41JXMN109192,3/24/2020 23:52,3/25/2020 0:27,36.825593,-88.396307,Night,35.75,38.34,89.17,64.34,8.63,30.88,8,14,9,15,38.66,0.94,0.83,High
4_109192_POL4035_1590136200_0016,4,7HGBH41JXMN109192,5/22/2020 8:30,5/22/2020 9:07,26.18673,-67.364988,Morning,37.15,37.88,94.16,61.18,6.77,26.97,15,9,5,12,27.9,0.91,0.77,High
4_109192_POL4037_1652027100_0017,4,7HGBH41JXMN109192,5/8/2022 16:25,5/8/2022 17:23,29.803316,-82.288735,Afternoon,58.08,64.41,84.96,66.54,5.06,30.6,18,11,14,9,41.22,0.9,0.91,High
4_109192_POL4037_1663160880_0018,4,7HGBH41JXMN109192,9/14/2022 13:08,9/14/2022 13:47,41.880989,-66.780702,Afternoon,39,38.85,82.9,59.77,9.25,36.45,13,16,12,8,29.36,0.72,0.9,High
4_109192_POL4037_1664771820_0019,4,7HGBH41JXMN109192,10/3/2022 4:37,10/3/2022 5:30,47.759293,-65.511224,Night,53.53,50.63,92.76,56.75,11.38,28.88,18,14,12,5,24.42,0.77,0.74,High
4_109192_POL4037_1644255420_0020,4,7HGBH41JXMN109192,2/7/2022 17:37,2/7/2022 17:48,45.167337,-90.534453,Evening,11.04,11.95,82.82,64.94,2.17,36.81,11,15,15,9,21.61,0.78,0.75,High
4_109192_POL4039_1705947300_0021,4,7HGBH41JXMN109192,1/22/2024 18:15,1/22/2024 18:41,25.407291,-88.06903,Evening,26.91,28.14,85.47,62.74,4.33,25.47,20,7,14,5,45.37,0.8,0.93,High
4_109192_POL4039_1720925520_0022,4,7HGBH41JXMN109192,7/14/2024 2:52,7/14/2024 3:17,43.025002,-105.778632,Night,25.19,31.47,104.27,74.96,11.35,35.66,20,14,6,6,36.9,0.9,0.86,High
4_109193_POL2011_1468754820_0001,4,8HGBH41JXMN109193,7/17/2016 11:27,7/17/2016 12:13,34.53711,-92.265156,Morning,46.53,43.33,81.03,55.87,16.37,26.91,20,18,13,9,41.5,0.85,0.75,High
4_109193_POL2011_1476859380_0002,4,8HGBH41JXMN109193,10/19/2016 6:43,10/19/2016 7:36,33.600964,-122.118196,Morning,53.53,61.72,94.57,69.18,19.62,34.68,10,7,13,9,23.4,0.87,0.82,High
4_109193_POL2011_1494388200_0003,4,8HGBH41JXMN109193,5/10/2017 3:50,5/10/2017 4:24,35.774788,-99.047236,Night,34.9,42.84,98.75,73.65,6.64,36.76,13,18,10,5,43.74,0.71,0.77,High
4_109193_POL4032_1487024340_0004,4,8HGBH41JXMN109193,2/13/2017 22:19,2/13/2017 22:26,30.948849,-71.004307,Night,7.48,7.07,91.69,56.73,11.52,39.26,14,13,10,5,29.33,0.78,0.73,High
4_109193_POL4032_1495114920_0005,4,8HGBH41JXMN109193,5/18/2017 13:42,5/18/2017 14:33,38.772795,-79.583367,Afternoon,51.14,48.48,99.66,56.88,18.96,36.66,11,12,10,10,38.61,0.79,0.87,High
4_109193_POL4032_1499290920_0006,4,8HGBH41JXMN109193,7/5/2017 21:42,7/5/2017 22:19,37.649022,-122.278468,Night,37.91,42.79,91.43,67.73,14.73,32.96,17,6,6,9,38.54,0.87,0.75,High
4_109193_POL4034_1576902540_0007,4,8HGBH41JXMN109193,12/21/2019 4:29,12/21/2019 5:24,34.156371,-82.726859,Night,55.12,54.17,92.55,58.97,19.24,26.22,9,14,13,13,42.91,0.81,0.76,High
4_109193_POL4034_1572453960_0008,4,8HGBH41JXMN109193,10/30/2019 16:46,10/30/2019 17:07,47.634084,-123.979311,Afternoon,21.69,20.65,107.47,57.13,15.32,23.66,8,16,14,14,33.4,0.88,0.72,High
